date,day_of_week,hour,weather,has_event,is_holiday,actual_covers
2024-08-22,3,11,cloudy,0,0,7
2024-08-22,3,12,cloudy,0,0,24
2024-08-22,3,13,cloudy,0,0,22
2024-08-22,3,14,cloudy,0,0,18
2024-08-22,3,15,cloudy,0,0,10
2024-08-22,3,16,cloudy,0,0,5
2024-08-22,3,17,cloudy,0,0,10
2024-08-22,3,18,cloudy,0,0,33
2024-08-22,3,19,cloudy,0,0,38
2024-08-22,3,20,cloudy,0,0,28
2024-08-22,3,21,cloudy,0,0,15
2024-08-23,4,11,cloudy,0,0,8
2024-08-23,4,12,cloudy,0,0,22
2024-08-23,4,13,cloudy,0,0,28
2024-08-23,4,14,cloudy,0,0,17
2024-08-23,4,15,cloudy,0,0,10
2024-08-23,4,16,cloudy,0,0,4
2024-08-23,4,17,cloudy,0,0,12
2024-08-23,4,18,cloudy,0,0,31
2024-08-23,4,19,cloudy,0,0,47
2024-08-23,4,20,cloudy,0,0,38
2024-08-23,4,21,cloudy,0,0,24
2024-08-24,5,11,cloudy,0,0,13
2024-08-24,5,12,cloudy,0,0,30
2024-08-24,5,13,cloudy,0,0,34
2024-08-24,5,14,cloudy,0,0,27
2024-08-24,5,15,cloudy,0,0,16
2024-08-24,5,16,cloudy,0,0,8
2024-08-24,5,17,cloudy,0,0,20
2024-08-24,5,18,cloudy,0,0,34
2024-08-24,5,19,cloudy,0,0,48
2024-08-24,5,20,cloudy,0,0,54
2024-08-24,5,21,cloudy,0,0,28
2024-08-25,6,11,cloudy,0,0,9
2024-08-25,6,12,cloudy,0,0,27
2024-08-25,6,13,cloudy,0,0,29
2024-08-25,6,14,cloudy,0,0,20
2024-08-25,6,15,cloudy,0,0,14
2024-08-25,6,16,cloudy,0,0,8
2024-08-25,6,17,cloudy,0,0,16
2024-08-25,6,18,cloudy,0,0,30
2024-08-25,6,19,cloudy,0,0,49
2024-08-25,6,20,cloudy,0,0,38
2024-08-25,6,21,cloudy,0,0,29
2024-08-26,0,11,cloudy,0,0,7
2024-08-26,0,12,cloudy,0,0,20
2024-08-26,0,13,cloudy,0,0,32
2024-08-26,0,14,cloudy,0,0,16
2024-08-26,0,15,cloudy,0,0,8
2024-08-26,0,16,cloudy,0,0,4
2024-08-26,0,17,cloudy,0,0,11
2024-08-26,0,18,cloudy,0,0,27
2024-08-26,0,19,cloudy,0,0,33
2024-08-26,0,20,cloudy,0,0,39
2024-08-26,0,21,cloudy,0,0,21
2024-08-27,1,11,rainy,0,0,6
2024-08-27,1,12,rainy,0,0,15
2024-08-27,1,13,rainy,0,0,19
2024-08-27,1,14,rainy,0,0,15
2024-08-27,1,15,rainy,0,0,8
2024-08-27,1,16,rainy,0,0,4
2024-08-27,1,17,rainy,0,0,8
2024-08-27,1,18,rainy,0,0,25
2024-08-27,1,19,rainy,0,0,29
2024-08-27,1,20,rainy,0,0,27
2024-08-27,1,21,rainy,0,0,18
2024-08-28,2,11,sunny,0,0,8
2024-08-28,2,12,sunny,0,0,28
2024-08-28,2,13,sunny,0,0,33
2024-08-28,2,14,sunny,0,0,20
2024-08-28,2,15,sunny,0,0,10
2024-08-28,2,16,sunny,0,0,7
2024-08-28,2,17,sunny,0,0,12
2024-08-28,2,18,sunny,0,0,35
2024-08-28,2,19,sunny,0,0,41
2024-08-28,2,20,sunny,0,0,35
2024-08-28,2,21,sunny,0,0,21
2024-08-29,3,11,stormy,1,0,5
2024-08-29,3,12,stormy,1,0,16
2024-08-29,3,13,stormy,1,0,21
2024-08-29,3,14,stormy,1,0,7
2024-08-29,3,15,stormy,1,0,6
2024-08-29,3,16,stormy,1,0,4
2024-08-29,3,17,stormy,1,0,10
2024-08-29,3,18,stormy,1,0,19
2024-08-29,3,19,stormy,1,0,30
2024-08-29,3,20,stormy,1,0,30
2024-08-29,3,21,stormy,1,0,12
2024-08-30,4,11,sunny,0,0,10
2024-08-30,4,12,sunny,0,0,25
2024-08-30,4,13,sunny,0,0,32
2024-08-30,4,14,sunny,0,0,30
2024-08-30,4,15,sunny,0,0,13
2024-08-30,4,16,sunny,0,0,8
2024-08-30,4,17,sunny,0,0,16
2024-08-30,4,18,sunny,0,0,30
2024-08-30,4,19,sunny,0,0,52
2024-08-30,4,20,sunny,0,0,49
2024-08-30,4,21,sunny,0,0,22
2024-08-31,5,11,sunny,0,0,14
2024-08-31,5,12,sunny,0,0,38
2024-08-31,5,13,sunny,0,0,55
2024-08-31,5,14,sunny,0,0,27
2024-08-31,5,15,sunny,0,0,13
2024-08-31,5,16,sunny,0,0,9
2024-08-31,5,17,sunny,0,0,22
2024-08-31,5,18,sunny,0,0,37
2024-08-31,5,19,sunny,0,0,48
2024-08-31,5,20,sunny,0,0,56
2024-08-31,5,21,sunny,0,0,30
2024-09-01,6,11,sunny,0,0,11
2024-09-01,6,12,sunny,0,0,25
2024-09-01,6,13,sunny,0,0,52
2024-09-01,6,14,sunny,0,0,23
2024-09-01,6,15,sunny,0,0,13
2024-09-01,6,16,sunny,0,0,10
2024-09-01,6,17,sunny,0,0,17
2024-09-01,6,18,sunny,0,0,44
2024-09-01,6,19,sunny,0,0,63
2024-09-01,6,20,sunny,0,0,59
2024-09-01,6,21,sunny,0,0,28
2024-09-02,0,11,cloudy,0,0,8
2024-09-02,0,12,cloudy,0,0,19
2024-09-02,0,13,cloudy,0,0,32
2024-09-02,0,14,cloudy,0,0,18
2024-09-02,0,15,cloudy,0,0,9
2024-09-02,0,16,cloudy,0,0,6
2024-09-02,0,17,cloudy,0,0,13
2024-09-02,0,18,cloudy,0,0,32
2024-09-02,0,19,cloudy,0,0,35
2024-09-02,0,20,cloudy,0,0,32
2024-09-02,0,21,cloudy,0,0,19
2024-09-03,1,11,sunny,0,0,9
2024-09-03,1,12,sunny,0,0,26
2024-09-03,1,13,sunny,0,0,31
2024-09-03,1,14,sunny,0,0,18
2024-09-03,1,15,sunny,0,0,10
2024-09-03,1,16,sunny,0,0,6
2024-09-03,1,17,sunny,0,0,7
2024-09-03,1,18,sunny,0,0,31
2024-09-03,1,19,sunny,0,0,41
2024-09-03,1,20,sunny,0,0,42
2024-09-03,1,21,sunny,0,0,20
2024-09-04,2,11,rainy,0,0,7
2024-09-04,2,12,rainy,0,0,19
2024-09-04,2,13,rainy,0,0,21
2024-09-04,2,14,rainy,0,0,15
2024-09-04,2,15,rainy,0,0,7
2024-09-04,2,16,rainy,0,0,4
2024-09-04,2,17,rainy,0,0,10
2024-09-04,2,18,rainy,0,0,22
2024-09-04,2,19,rainy,0,0,37
2024-09-04,2,20,rainy,0,0,27
2024-09-04,2,21,rainy,0,0,17
2024-09-05,3,11,cloudy,1,0,12
2024-09-05,3,12,cloudy,1,0,33
2024-09-05,3,13,cloudy,1,0,31
2024-09-05,3,14,cloudy,1,0,25
2024-09-05,3,15,cloudy,1,0,14
2024-09-05,3,16,cloudy,1,0,8
2024-09-05,3,17,cloudy,1,0,14
2024-09-05,3,18,cloudy,1,0,37
2024-09-05,3,19,cloudy,1,0,60
2024-09-05,3,20,cloudy,1,0,42
2024-09-05,3,21,cloudy,1,0,26
2024-09-06,4,11,cloudy,0,0,8
2024-09-06,4,12,cloudy,0,0,21
2024-09-06,4,13,cloudy,0,0,32
2024-09-06,4,14,cloudy,0,0,16
2024-09-06,4,15,cloudy,0,0,10
2024-09-06,4,16,cloudy,0,0,6
2024-09-06,4,17,cloudy,0,0,15
2024-09-06,4,18,cloudy,0,0,35
2024-09-06,4,19,cloudy,0,0,40
2024-09-06,4,20,cloudy,0,0,43
2024-09-06,4,21,cloudy,0,0,21
2024-09-07,5,11,rainy,0,0,7
2024-09-07,5,12,rainy,0,0,25
2024-09-07,5,13,rainy,0,0,31
2024-09-07,5,14,rainy,0,0,24
2024-09-07,5,15,rainy,0,0,9
2024-09-07,5,16,rainy,0,0,5
2024-09-07,5,17,rainy,0,0,10
2024-09-07,5,18,rainy,0,0,35
2024-09-07,5,19,rainy,0,0,45
2024-09-07,5,20,rainy,0,0,46
2024-09-07,5,21,rainy,0,0,23
2024-09-08,6,11,sunny,0,0,11
2024-09-08,6,12,sunny,0,0,32
2024-09-08,6,13,sunny,0,0,42
2024-09-08,6,14,sunny,0,0,21
2024-09-08,6,15,sunny,0,0,19
2024-09-08,6,16,sunny,0,0,9
2024-09-08,6,17,sunny,0,0,18
2024-09-08,6,18,sunny,0,0,48
2024-09-08,6,19,sunny,0,0,64
2024-09-08,6,20,sunny,0,0,51
2024-09-08,6,21,sunny,0,0,27
2024-09-09,0,11,sunny,0,0,9
2024-09-09,0,12,sunny,0,0,29
2024-09-09,0,13,sunny,0,0,33
2024-09-09,0,14,sunny,0,0,22
2024-09-09,0,15,sunny,0,0,13
2024-09-09,0,16,sunny,0,0,6
2024-09-09,0,17,sunny,0,0,14
2024-09-09,0,18,sunny,0,0,37
2024-09-09,0,19,sunny,0,0,41
2024-09-09,0,20,sunny,0,0,40
2024-09-09,0,21,sunny,0,0,23
2024-09-10,1,11,cloudy,0,0,6
2024-09-10,1,12,cloudy,0,0,18
2024-09-10,1,13,cloudy,0,0,32
2024-09-10,1,14,cloudy,0,0,19
2024-09-10,1,15,cloudy,0,0,8
2024-09-10,1,16,cloudy,0,0,6
2024-09-10,1,17,cloudy,0,0,14
2024-09-10,1,18,cloudy,0,0,29
2024-09-10,1,19,cloudy,0,0,52
2024-09-10,1,20,cloudy,0,0,27
2024-09-10,1,21,cloudy,0,0,21
2024-09-11,2,11,cloudy,0,0,9
2024-09-11,2,12,cloudy,0,0,21
2024-09-11,2,13,cloudy,0,0,29
2024-09-11,2,14,cloudy,0,0,19
2024-09-11,2,15,cloudy,0,0,10
2024-09-11,2,16,cloudy,0,0,6
2024-09-11,2,17,cloudy,0,0,10
2024-09-11,2,18,cloudy,0,0,29
2024-09-11,2,19,cloudy,0,0,35
2024-09-11,2,20,cloudy,0,0,33
2024-09-11,2,21,cloudy,0,0,22
2024-09-12,3,11,cloudy,0,0,8
2024-09-12,3,12,cloudy,0,0,22
2024-09-12,3,13,cloudy,0,0,28
2024-09-12,3,14,cloudy,0,0,16
2024-09-12,3,15,cloudy,0,0,9
2024-09-12,3,16,cloudy,0,0,6
2024-09-12,3,17,cloudy,0,0,12
2024-09-12,3,18,cloudy,0,0,27
2024-09-12,3,19,cloudy,0,0,35
2024-09-12,3,20,cloudy,0,0,33
2024-09-12,3,21,cloudy,0,0,20
2024-09-13,4,11,stormy,0,0,5
2024-09-13,4,12,stormy,0,0,11
2024-09-13,4,13,stormy,0,0,16
2024-09-13,4,14,stormy,0,0,11
2024-09-13,4,15,stormy,0,0,4
2024-09-13,4,16,stormy,0,0,3
2024-09-13,4,17,stormy,0,0,6
2024-09-13,4,18,stormy,0,0,16
2024-09-13,4,19,stormy,0,0,24
2024-09-13,4,20,stormy,0,0,20
2024-09-13,4,21,stormy,0,0,11
2024-09-14,5,11,rainy,0,0,10
2024-09-14,5,12,rainy,0,0,18
2024-09-14,5,13,rainy,0,0,33
2024-09-14,5,14,rainy,0,0,19
2024-09-14,5,15,rainy,0,0,11
2024-09-14,5,16,rainy,0,0,6
2024-09-14,5,17,rainy,0,0,13
2024-09-14,5,18,rainy,0,0,34
2024-09-14,5,19,rainy,0,0,41
2024-09-14,5,20,rainy,0,0,34
2024-09-14,5,21,rainy,0,0,21
2024-09-15,6,11,rainy,0,0,8
2024-09-15,6,12,rainy,0,0,21
2024-09-15,6,13,rainy,0,0,30
2024-09-15,6,14,rainy,0,0,20
2024-09-15,6,15,rainy,0,0,11
2024-09-15,6,16,rainy,0,0,6
2024-09-15,6,17,rainy,0,0,12
2024-09-15,6,18,rainy,0,0,31
2024-09-15,6,19,rainy,0,0,35
2024-09-15,6,20,rainy,0,0,35
2024-09-15,6,21,rainy,0,0,22
2024-09-16,0,11,rainy,1,0,9
2024-09-16,0,12,rainy,1,0,22
2024-09-16,0,13,rainy,1,0,31
2024-09-16,0,14,rainy,1,0,17
2024-09-16,0,15,rainy,1,0,11
2024-09-16,0,16,rainy,1,0,6
2024-09-16,0,17,rainy,1,0,12
2024-09-16,0,18,rainy,1,0,30
2024-09-16,0,19,rainy,1,0,42
2024-09-16,0,20,rainy,1,0,35
2024-09-16,0,21,rainy,1,0,23
2024-09-17,1,11,cloudy,0,0,7
2024-09-17,1,12,cloudy,0,0,19
2024-09-17,1,13,cloudy,0,0,28
2024-09-17,1,14,cloudy,0,0,16
2024-09-17,1,15,cloudy,0,0,9
2024-09-17,1,16,cloudy,0,0,7
2024-09-17,1,17,cloudy,0,0,11
2024-09-17,1,18,cloudy,0,0,31
2024-09-17,1,19,cloudy,0,0,42
2024-09-17,1,20,cloudy,0,0,30
2024-09-17,1,21,cloudy,0,0,17
2024-09-18,2,11,sunny,0,0,6
2024-09-18,2,12,sunny,0,0,26
2024-09-18,2,13,sunny,0,0,40
2024-09-18,2,14,sunny,0,0,21
2024-09-18,2,15,sunny,0,0,9
2024-09-18,2,16,sunny,0,0,6
2024-09-18,2,17,sunny,0,0,13
2024-09-18,2,18,sunny,0,0,30
2024-09-18,2,19,sunny,0,0,50
2024-09-18,2,20,sunny,0,0,44
2024-09-18,2,21,sunny,0,0,19
2024-09-19,3,11,cloudy,0,0,8
2024-09-19,3,12,cloudy,0,0,29
2024-09-19,3,13,cloudy,0,0,24
2024-09-19,3,14,cloudy,0,0,24
2024-09-19,3,15,cloudy,0,0,9
2024-09-19,3,16,cloudy,0,0,5
2024-09-19,3,17,cloudy,0,0,12
2024-09-19,3,18,cloudy,0,0,27
2024-09-19,3,19,cloudy,0,0,41
2024-09-19,3,20,cloudy,0,0,29
2024-09-19,3,21,cloudy,0,0,19
2024-09-20,4,11,cloudy,0,0,8
2024-09-20,4,12,cloudy,0,0,25
2024-09-20,4,13,cloudy,0,0,35
2024-09-20,4,14,cloudy,0,0,15
2024-09-20,4,15,cloudy,0,0,11
2024-09-20,4,16,cloudy,0,0,6
2024-09-20,4,17,cloudy,0,0,13
2024-09-20,4,18,cloudy,0,0,37
2024-09-20,4,19,cloudy,0,0,37
2024-09-20,4,20,cloudy,0,0,33
2024-09-20,4,21,cloudy,0,0,16
2024-09-21,5,11,cloudy,0,0,10
2024-09-21,5,12,cloudy,0,0,25
2024-09-21,5,13,cloudy,0,0,36
2024-09-21,5,14,cloudy,0,0,20
2024-09-21,5,15,cloudy,0,0,12
2024-09-21,5,16,cloudy,0,0,8
2024-09-21,5,17,cloudy,0,0,14
2024-09-21,5,18,cloudy,0,0,47
2024-09-21,5,19,cloudy,0,0,55
2024-09-21,5,20,cloudy,0,0,49
2024-09-21,5,21,cloudy,0,0,27
2024-09-22,6,11,rainy,0,0,8
2024-09-22,6,12,rainy,0,0,24
2024-09-22,6,13,rainy,0,0,28
2024-09-22,6,14,rainy,0,0,19
2024-09-22,6,15,rainy,0,0,9
2024-09-22,6,16,rainy,0,0,6
2024-09-22,6,17,rainy,0,0,12
2024-09-22,6,18,rainy,0,0,29
2024-09-22,6,19,rainy,0,0,38
2024-09-22,6,20,rainy,0,0,38
2024-09-22,6,21,rainy,0,0,24
2024-09-23,0,11,sunny,0,0,10
2024-09-23,0,12,sunny,0,0,21
2024-09-23,0,13,sunny,0,0,37
2024-09-23,0,14,sunny,0,0,19
2024-09-23,0,15,sunny,0,0,12
2024-09-23,0,16,sunny,0,0,6
2024-09-23,0,17,sunny,0,0,14
2024-09-23,0,18,sunny,0,0,35
2024-09-23,0,19,sunny,0,0,37
2024-09-23,0,20,sunny,0,0,43
2024-09-23,0,21,sunny,0,0,26
2024-09-24,1,11,sunny,1,0,12
2024-09-24,1,12,sunny,1,0,39
2024-09-24,1,13,sunny,1,0,42
2024-09-24,1,14,sunny,1,0,30
2024-09-24,1,15,sunny,1,0,11
2024-09-24,1,16,sunny,1,0,12
2024-09-24,1,17,sunny,1,0,21
2024-09-24,1,18,sunny,1,0,44
2024-09-24,1,19,sunny,1,0,47
2024-09-24,1,20,sunny,1,0,56
2024-09-24,1,21,sunny,1,0,25
2024-09-25,2,11,sunny,0,0,9
2024-09-25,2,12,sunny,0,0,28
2024-09-25,2,13,sunny,0,0,35
2024-09-25,2,14,sunny,0,0,23
2024-09-25,2,15,sunny,0,0,11
2024-09-25,2,16,sunny,0,0,5
2024-09-25,2,17,sunny,0,0,15
2024-09-25,2,18,sunny,0,0,33
2024-09-25,2,19,sunny,0,0,38
2024-09-25,2,20,sunny,0,0,46
2024-09-25,2,21,sunny,0,0,28
2024-09-26,3,11,cloudy,0,0,8
2024-09-26,3,12,cloudy,0,0,20
2024-09-26,3,13,cloudy,0,0,25
2024-09-26,3,14,cloudy,0,0,21
2024-09-26,3,15,cloudy,0,0,9
2024-09-26,3,16,cloudy,0,0,6
2024-09-26,3,17,cloudy,0,0,11
2024-09-26,3,18,cloudy,0,0,28
2024-09-26,3,19,cloudy,0,0,44
2024-09-26,3,20,cloudy,0,0,33
2024-09-26,3,21,cloudy,0,0,19
2024-09-27,4,11,cloudy,0,0,9
2024-09-27,4,12,cloudy,0,0,22
2024-09-27,4,13,cloudy,0,0,28
2024-09-27,4,14,cloudy,0,0,19
2024-09-27,4,15,cloudy,0,0,11
2024-09-27,4,16,cloudy,0,0,5
2024-09-27,4,17,cloudy,0,0,14
2024-09-27,4,18,cloudy,0,0,33
2024-09-27,4,19,cloudy,0,0,34
2024-09-27,4,20,cloudy,0,0,34
2024-09-27,4,21,cloudy,0,0,20
2024-09-28,5,11,sunny,1,0,17
2024-09-28,5,12,sunny,1,0,58
2024-09-28,5,13,sunny,1,0,62
2024-09-28,5,14,sunny,1,0,35
2024-09-28,5,15,sunny,1,0,22
2024-09-28,5,16,sunny,1,0,12
2024-09-28,5,17,sunny,1,0,27
2024-09-28,5,18,sunny,1,0,69
2024-09-28,5,19,sunny,1,0,99
2024-09-28,5,20,sunny,1,0,75
2024-09-28,5,21,sunny,1,0,52
2024-09-29,6,11,stormy,0,0,6
2024-09-29,6,12,stormy,0,0,14
2024-09-29,6,13,stormy,0,0,25
2024-09-29,6,14,stormy,0,0,13
2024-09-29,6,15,stormy,0,0,6
2024-09-29,6,16,stormy,0,0,5
2024-09-29,6,17,stormy,0,0,10
2024-09-29,6,18,stormy,0,0,21
2024-09-29,6,19,stormy,0,0,26
2024-09-29,6,20,stormy,0,0,24
2024-09-29,6,21,stormy,0,0,15
2024-09-30,0,11,cloudy,0,0,8
2024-09-30,0,12,cloudy,0,0,25
2024-09-30,0,13,cloudy,0,0,26
2024-09-30,0,14,cloudy,0,0,20
2024-09-30,0,15,cloudy,0,0,9
2024-09-30,0,16,cloudy,0,0,6
2024-09-30,0,17,cloudy,0,0,11
2024-09-30,0,18,cloudy,0,0,29
2024-09-30,0,19,cloudy,0,0,38
2024-09-30,0,20,cloudy,0,0,40
2024-09-30,0,21,cloudy,0,0,18
2024-10-01,1,11,stormy,0,0,4
2024-10-01,1,12,stormy,0,0,15
2024-10-01,1,13,stormy,0,0,17
2024-10-01,1,14,stormy,0,0,7
2024-10-01,1,15,stormy,0,0,5
2024-10-01,1,16,stormy,0,0,2
2024-10-01,1,17,stormy,0,0,5
2024-10-01,1,18,stormy,0,0,10
2024-10-01,1,19,stormy,0,0,21
2024-10-01,1,20,stormy,0,0,16
2024-10-01,1,21,stormy,0,0,11
2024-10-02,2,11,cloudy,0,0,7
2024-10-02,2,12,cloudy,0,0,25
2024-10-02,2,13,cloudy,0,0,32
2024-10-02,2,14,cloudy,0,0,19
2024-10-02,2,15,cloudy,0,0,9
2024-10-02,2,16,cloudy,0,0,7
2024-10-02,2,17,cloudy,0,0,9
2024-10-02,2,18,cloudy,0,0,24
2024-10-02,2,19,cloudy,0,0,39
2024-10-02,2,20,cloudy,0,0,44
2024-10-02,2,21,cloudy,0,0,19
2024-10-03,3,11,cloudy,0,0,7
2024-10-03,3,12,cloudy,0,0,24
2024-10-03,3,13,cloudy,0,0,30
2024-10-03,3,14,cloudy,0,0,16
2024-10-03,3,15,cloudy,0,0,9
2024-10-03,3,16,cloudy,0,0,5
2024-10-03,3,17,cloudy,0,0,12
2024-10-03,3,18,cloudy,0,0,26
2024-10-03,3,19,cloudy,0,0,34
2024-10-03,3,20,cloudy,0,0,33
2024-10-03,3,21,cloudy,0,0,18
2024-10-04,4,11,rainy,0,0,7
2024-10-04,4,12,rainy,0,0,18
2024-10-04,4,13,rainy,0,0,25
2024-10-04,4,14,rainy,0,0,13
2024-10-04,4,15,rainy,0,0,8
2024-10-04,4,16,rainy,0,0,5
2024-10-04,4,17,rainy,0,0,8
2024-10-04,4,18,rainy,0,0,29
2024-10-04,4,19,rainy,0,0,31
2024-10-04,4,20,rainy,0,0,31
2024-10-04,4,21,rainy,0,0,20
2024-10-05,5,11,stormy,0,0,6
2024-10-05,5,12,stormy,0,0,17
2024-10-05,5,13,stormy,0,0,20
2024-10-05,5,14,stormy,0,0,15
2024-10-05,5,15,stormy,0,0,8
2024-10-05,5,16,stormy,0,0,4
2024-10-05,5,17,stormy,0,0,8
2024-10-05,5,18,stormy,0,0,17
2024-10-05,5,19,stormy,0,0,31
2024-10-05,5,20,stormy,0,0,26
2024-10-05,5,21,stormy,0,0,17
2024-10-06,6,11,rainy,0,0,7
2024-10-06,6,12,rainy,0,0,26
2024-10-06,6,13,rainy,0,0,27
2024-10-06,6,14,rainy,0,0,20
2024-10-06,6,15,rainy,0,0,8
2024-10-06,6,16,rainy,0,0,6
2024-10-06,6,17,rainy,0,0,9
2024-10-06,6,18,rainy,0,0,30
2024-10-06,6,19,rainy,0,0,43
2024-10-06,6,20,rainy,0,0,34
2024-10-06,6,21,rainy,0,0,18
2024-10-07,0,11,sunny,0,0,10
2024-10-07,0,12,sunny,0,0,25
2024-10-07,0,13,sunny,0,0,42
2024-10-07,0,14,sunny,0,0,23
2024-10-07,0,15,sunny,0,0,13
2024-10-07,0,16,sunny,0,0,7
2024-10-07,0,17,sunny,0,0,14
2024-10-07,0,18,sunny,0,0,24
2024-10-07,0,19,sunny,0,0,42
2024-10-07,0,20,sunny,0,0,37
2024-10-07,0,21,sunny,0,0,17
2024-10-08,1,11,sunny,0,0,9
2024-10-08,1,12,sunny,0,0,27
2024-10-08,1,13,sunny,0,0,36
2024-10-08,1,14,sunny,0,0,21
2024-10-08,1,15,sunny,0,0,10
2024-10-08,1,16,sunny,0,0,5
2024-10-08,1,17,sunny,0,0,10
2024-10-08,1,18,sunny,0,0,29
2024-10-08,1,19,sunny,0,0,41
2024-10-08,1,20,sunny,0,0,39
2024-10-08,1,21,sunny,0,0,20
2024-10-09,2,11,cloudy,1,0,11
2024-10-09,2,12,cloudy,1,0,33
2024-10-09,2,13,cloudy,1,0,32
2024-10-09,2,14,cloudy,1,0,25
2024-10-09,2,15,cloudy,1,0,13
2024-10-09,2,16,cloudy,1,0,7
2024-10-09,2,17,cloudy,1,0,17
2024-10-09,2,18,cloudy,1,0,44
2024-10-09,2,19,cloudy,1,0,47
2024-10-09,2,20,cloudy,1,0,46
2024-10-09,2,21,cloudy,1,0,27
2024-10-10,3,11,stormy,0,0,4
2024-10-10,3,12,stormy,0,0,14
2024-10-10,3,13,stormy,0,0,12
2024-10-10,3,14,stormy,0,0,9
2024-10-10,3,15,stormy,0,0,4
2024-10-10,3,16,stormy,0,0,3
2024-10-10,3,17,stormy,0,0,5
2024-10-10,3,18,stormy,0,0,17
2024-10-10,3,19,stormy,0,0,20
2024-10-10,3,20,stormy,0,0,17
2024-10-10,3,21,stormy,0,0,9
2024-10-11,4,11,cloudy,0,0,8
2024-10-11,4,12,cloudy,0,0,26
2024-10-11,4,13,cloudy,0,0,36
2024-10-11,4,14,cloudy,0,0,20
2024-10-11,4,15,cloudy,0,0,10
2024-10-11,4,16,cloudy,0,0,6
2024-10-11,4,17,cloudy,0,0,12
2024-10-11,4,18,cloudy,0,0,31
2024-10-11,4,19,cloudy,0,0,35
2024-10-11,4,20,cloudy,0,0,42
2024-10-11,4,21,cloudy,0,0,20
2024-10-12,5,11,sunny,0,0,13
2024-10-12,5,12,sunny,0,0,32
2024-10-12,5,13,sunny,0,0,44
2024-10-12,5,14,sunny,0,0,32
2024-10-12,5,15,sunny,0,0,17
2024-10-12,5,16,sunny,0,0,9
2024-10-12,5,17,sunny,0,0,15
2024-10-12,5,18,sunny,0,0,65
2024-10-12,5,19,sunny,0,0,77
2024-10-12,5,20,sunny,0,0,61
2024-10-12,5,21,sunny,0,0,29
2024-10-13,6,11,rainy,0,0,8
2024-10-13,6,12,rainy,0,0,23
2024-10-13,6,13,rainy,0,0,26
2024-10-13,6,14,rainy,0,0,17
2024-10-13,6,15,rainy,0,0,11
2024-10-13,6,16,rainy,0,0,7
2024-10-13,6,17,rainy,0,0,14
2024-10-13,6,18,rainy,0,0,34
2024-10-13,6,19,rainy,0,0,40
2024-10-13,6,20,rainy,0,0,22
2024-10-13,6,21,rainy,0,0,21
2024-10-14,0,11,stormy,0,0,4
2024-10-14,0,12,stormy,0,0,10
2024-10-14,0,13,stormy,0,0,16
2024-10-14,0,14,stormy,0,0,10
2024-10-14,0,15,stormy,0,0,5
2024-10-14,0,16,stormy,0,0,3
2024-10-14,0,17,stormy,0,0,7
2024-10-14,0,18,stormy,0,0,15
2024-10-14,0,19,stormy,0,0,21
2024-10-14,0,20,stormy,0,0,19
2024-10-14,0,21,stormy,0,0,11
2024-10-15,1,11,cloudy,0,0,8
2024-10-15,1,12,cloudy,0,0,27
2024-10-15,1,13,cloudy,0,0,28
2024-10-15,1,14,cloudy,0,0,9
2024-10-15,1,15,cloudy,0,0,11
2024-10-15,1,16,cloudy,0,0,5
2024-10-15,1,17,cloudy,0,0,10
2024-10-15,1,18,cloudy,0,0,28
2024-10-15,1,19,cloudy,0,0,37
2024-10-15,1,20,cloudy,0,0,37
2024-10-15,1,21,cloudy,0,0,16
2024-10-16,2,11,cloudy,0,0,8
2024-10-16,2,12,cloudy,0,0,23
2024-10-16,2,13,cloudy,0,0,25
2024-10-16,2,14,cloudy,0,0,15
2024-10-16,2,15,cloudy,0,0,9
2024-10-16,2,16,cloudy,0,0,6
2024-10-16,2,17,cloudy,0,0,14
2024-10-16,2,18,cloudy,0,0,22
2024-10-16,2,19,cloudy,0,0,38
2024-10-16,2,20,cloudy,0,0,29
2024-10-16,2,21,cloudy,0,0,16
2024-10-17,3,11,rainy,0,0,7
2024-10-17,3,12,rainy,0,0,19
2024-10-17,3,13,rainy,0,0,21
2024-10-17,3,14,rainy,0,0,13
2024-10-17,3,15,rainy,0,0,10
2024-10-17,3,16,rainy,0,0,4
2024-10-17,3,17,rainy,0,0,10
2024-10-17,3,18,rainy,0,0,24
2024-10-17,3,19,rainy,0,0,24
2024-10-17,3,20,rainy,0,0,21
2024-10-17,3,21,rainy,0,0,14
2024-10-18,4,11,cloudy,0,0,9
2024-10-18,4,12,cloudy,0,0,21
2024-10-18,4,13,cloudy,0,0,36
2024-10-18,4,14,cloudy,0,0,17
2024-10-18,4,15,cloudy,0,0,11
2024-10-18,4,16,cloudy,0,0,6
2024-10-18,4,17,cloudy,0,0,12
2024-10-18,4,18,cloudy,0,0,38
2024-10-18,4,19,cloudy,0,0,40
2024-10-18,4,20,cloudy,0,0,32
2024-10-18,4,21,cloudy,0,0,22
2024-10-19,5,11,cloudy,0,0,10
2024-10-19,5,12,cloudy,0,0,29
2024-10-19,5,13,cloudy,0,0,34
2024-10-19,5,14,cloudy,0,0,19
2024-10-19,5,15,cloudy,0,0,12
2024-10-19,5,16,cloudy,0,0,8
2024-10-19,5,17,cloudy,0,0,19
2024-10-19,5,18,cloudy,0,0,47
2024-10-19,5,19,cloudy,0,0,57
2024-10-19,5,20,cloudy,0,0,47
2024-10-19,5,21,cloudy,0,0,28
2024-10-20,6,11,rainy,0,0,8
2024-10-20,6,12,rainy,0,0,22
